region,sexe,mstat,branch,sectins,csp,rev_total_mois,log_revenu,sans_revenu,age_grp,age_num,bancarise,a_assurance,logem,Stg_formel
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,44,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,0.0,1,55-64,57,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,59,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,41,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,39,1,0,Autre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,63,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,44,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,75,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,29,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,44,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,22,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,55-64,58,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,31,1,0,Locataire,0
AGNEBY-TIASSA,Féminin,Marié(e),Education/Sante,Etat/Collectivités locales,Cadre moyen/agent de maîtrise,250000.0,12.42922,0,25-34,31,1,0,Locataire,1
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Locataire,0
AGNEBY-TIASSA,Masculin,Marié(e),Elevage/syl./peche,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,51,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,41,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,55-64,58,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,68,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,36,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,38,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Restaurant/Hotel,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,18-24,23,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,25,0,0,Locataire,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,1,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,32,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Locataire,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,50,1,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,75,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,24,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,42,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,36,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,38,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,53,1,0,Autre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,19,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,21,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,45-54,51,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,19,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,60,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,29,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,43,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,30,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,31,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,22,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,48,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,45-54,47,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,44,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,22,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,33,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Restaurant/Hotel,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,54,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,60,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,23,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,20,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,19,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,51,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Aut. services,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,0-17,15,1,0,Proprietaire sans titre,1
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,20,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,55-64,58,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,45000.0,10.71444,0,35-44,36,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,45-54,49,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,17,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,18,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,55,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,17,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,25000.0,10.126671,0,55-64,60,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,35000.0,10.463132,0,55-64,57,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,20000.0,9.9035378,0,18-24,24,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,0-17,16,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,30000.0,10.308986,0,18-24,22,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,74,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Aut. services,Entreprise Privée,Ouvrier ou employé non qualifié,20000.0,9.9035378,0,35-44,37,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,25,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,90000.0,11.407576,0,18-24,24,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,43,1,1,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,1,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,1,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,41,1,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Marié(e),Autr. indust.,Entreprise associative,Ouvrier ou employé non qualifié,20000.0,9.9035378,0,35-44,36,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Marié(e),Education/Sante,Entreprise Privée,Stagiaire ou Apprenti rénuméré,50000.0,10.819798,0,35-44,40,1,0,Proprietaire sans titre,1
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,16,0,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,77000.0,11.251574,0,0-17,15,1,0,Proprietaire sans titre,1
AGNEBY-TIASSA,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,30000.0,10.308986,0,55-64,60,1,0,Proprietaire sans titre,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Locataire,0
AGNEBY-TIASSA,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Locataire,0
AGNEBY-TIASSA,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Locataire,0
AGNEBY-TIASSA,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Stagiaire ou Apprenti rénuméré,60000.0,11.002116,0,25-34,31,1,0,Locataire,1
