region,sexe,mstat,branch,sectins,csp,rev_total_mois,age_grp,age_num,empl_formel,bancarise,a_assurance,logem
SUD-COMOE,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,45-54,51,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,28,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,20,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,1,Locataire
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,18-24,24,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,11,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,17,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Autr. indust.,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0-17,16,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Autr. indust.,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0-17,16,0,0,0,Locataire
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,42,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,49,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,18-24,24,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,17,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Aut. services,Entreprise Privée,Ouvrier ou employé non qualifié,60000.0,55-64,60,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Locataire
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,44,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Cadre moyen/agent de maîtrise,100000.0,35-44,42,1,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,0,0,Locataire
SUD-COMOE,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,29,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,45000.0,18-24,20,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,18-24,23,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,65350.98,0-17,16,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Commerce,Entreprise Privée,Patron/Employeur,0.0,45-54,49,0,0,0,Locataire
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,25,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Aut. services,Entreprise Privée,Ouvrier ou employé non qualifié,56000.0,25-34,28,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,36,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,65+,67,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Marié(e),Commerce,Entreprise Privée,Patron/Employeur,0.0,45-54,46,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Aut. services,Entreprise Privée,Stagiaire ou Apprenti rénuméré,30000.0,18-24,22,0,1,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti rénuméré,70000.0,18-24,24,0,1,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,17,0,0,0,Locataire
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,42,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,25,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Marié(e),Aut. services,Entreprise publique/ parapublique,Ouvrier ou employé qualifié,246666.67,35-44,35,1,1,1,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,1,1,Locataire
SUD-COMOE,Masculin,Célibataire,BTP,Entreprise Privée,Cadre supérieur,1350000.0,25-34,26,1,1,1,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,1,Locataire
SUD-COMOE,Féminin,Célibataire,Aut. services,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,25-34,26,0,0,1,Locataire
SUD-COMOE,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,51,0,1,1,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,19,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Education/Sante,Entreprise Privée,Ouvrier ou employé qualifié,100000.0,35-44,44,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,11,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,1,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,1,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,1,Locataire
SUD-COMOE,Féminin,Marié(e),Restaurant/Hotel,Entreprise Privée,Cadre moyen/agent de maîtrise,220000.0,45-54,46,1,1,1,Locataire
SUD-COMOE,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,1,1,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,14,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Aut. services,Entreprise publique/ parapublique,Cadre moyen/agent de maîtrise,461666.66,55-64,58,1,1,1,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,45-54,46,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,23,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,23,0,1,1,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,1,Locataire
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,35-44,44,0,1,1,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,17,0,1,1,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,1,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,1,Locataire
SUD-COMOE,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,40,0,1,1,Locataire
SUD-COMOE,Masculin,Marié(e),Education/Sante,Etat/Collectivités locales,Cadre supérieur,500000.0,45-54,45,1,1,1,Locataire
SUD-COMOE,Féminin,Célibataire,Aut. services,Ménage comme employeur de personnel domestique,"Manœuvre, aide ménagère",30000.0,0-17,14,0,0,0,Locataire
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,41,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,45,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,20,0,1,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,44,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,42,0,1,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,11,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,14,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,25-34,26,0,1,0,Proprietaire titre
SUD-COMOE,Masculin,Marié(e),BTP,Entreprise Privée,Patron/Employeur,0.0,45-54,49,0,1,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,21,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Union libre,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,80000.0,25-34,29,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Locataire
SUD-COMOE,Féminin,Union libre,Restaurant/Hotel,Entreprise Privée,Ouvrier ou employé non qualifié,150000.0,25-34,29,0,1,0,Locataire
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,44,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,22,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Commerce,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,18-24,24,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,20,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,17,0,0,0,Locataire
SUD-COMOE,Masculin,Marié(e),Restaurant/Hotel,Entreprise Privée,Travailleur pour compte propre,0.0,55-64,64,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,40000.0,35-44,44,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,11,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,20,0,0,0,Locataire
SUD-COMOE,Féminin,Veuf(ve),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,36,0,1,0,Autre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,14,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Proprietaire sans titre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,27,0,1,0,Proprietaire sans titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire sans titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Proprietaire sans titre
SUD-COMOE,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,37,0,1,0,Proprietaire sans titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Proprietaire sans titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,15,0,1,0,Locataire
SUD-COMOE,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,260000.0,45-54,46,0,1,0,Locataire
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,35-44,39,0,1,0,Locataire
SUD-COMOE,Masculin,Marié(e),Aut. services,Entreprise publique/ parapublique,Cadre moyen/agent de maîtrise,900000.0,45-54,50,1,1,1,Locataire
SUD-COMOE,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé qualifié,150000.0,35-44,42,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Locataire
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,33,0,1,0,Locataire
SUD-COMOE,Masculin,Marié(e),Aut. services,Etat/Collectivités locales,Ouvrier ou employé qualifié,583333.31,35-44,36,1,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,8,0,0,0,Autre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Autre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,31,0,0,0,Autre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Autre
SUD-COMOE,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,260000.0,35-44,43,0,0,0,Autre
SUD-COMOE,Féminin,Marié(e),Aut. services,Ménage comme employeur de personnel domestique,"Manœuvre, aide ménagère",30000.0,25-34,34,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,16,0,1,0,Locataire
SUD-COMOE,Masculin,Marié(e),Agriculture,Entreprise Privée,Ouvrier ou employé non qualifié,100000.0,35-44,41,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,8,0,0,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,11,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Aut. services,Etat/Collectivités locales,Ouvrier ou employé qualifié,650000.0,35-44,39,1,1,1,Locataire
SUD-COMOE,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Stagiaire ou Apprenti rénuméré,100000.0,25-34,34,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Proprietaire sans titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Proprietaire sans titre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,27,0,0,0,Proprietaire sans titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Proprietaire sans titre
SUD-COMOE,Masculin,Marié(e),Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,30,0,1,0,Proprietaire sans titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Locataire
SUD-COMOE,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,"Manœuvre, aide ménagère",150000.0,35-44,40,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,19,0,0,0,Locataire
SUD-COMOE,Féminin,Veuf(ve),Non_connu,Non_connu,Non_connu,0.0,65+,69,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Autre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,35-44,36,0,0,0,Autre
SUD-COMOE,Masculin,Marié(e),Education/Sante,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,43,0,1,0,Autre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Autre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,29,0,0,0,Autre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,8,0,0,0,Autre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,22,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,1,0,Locataire
SUD-COMOE,Féminin,Célibataire,Restaurant/Hotel,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,41,0,1,0,Locataire
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Autre
SUD-COMOE,Féminin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,39,0,1,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,8,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Autre
SUD-COMOE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,35,0,1,0,Autre
SUD-COMOE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,45,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,4,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,11,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,35-44,38,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0-17,16,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,18-24,23,0,0,0,Proprietaire sans titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,2,0,0,0,Proprietaire sans titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Proprietaire sans titre
SUD-COMOE,Masculin,Marié(e),Trans./Comm.,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,29,0,0,0,Proprietaire sans titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Autre
SUD-COMOE,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,37,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,9,0,0,0,Autre
SUD-COMOE,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,39,0,0,0,Autre
SUD-COMOE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,53,0,1,0,Autre
SUD-COMOE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,40,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,5,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,10,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,0,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,7,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,13,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,35,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,33,0,1,0,Autre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Autre
SUD-COMOE,Masculin,Marié(e),Aut. services,Entreprise Privée,Travailleur pour compte propre,0.0,35-44,35,0,1,0,Autre
SUD-COMOE,Masculin,Célibataire,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,25-34,27,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,12,0,0,0,Autre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,20,0,0,0,Autre
SUD-COMOE,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,45-54,48,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,1,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,11,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,6,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,8,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,25-34,29,0,1,0,Proprietaire titre
SUD-COMOE,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,35-44,41,0,0,0,Proprietaire titre
SUD-COMOE,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,18-24,18,0,0,0,Proprietaire titre
SUD-COMOE,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0-17,3,0,0,0,Proprietaire titre
