cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,Cluster_Assigné
31,37,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
61,3,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
6,33,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
6,15,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,71
61,5,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,11,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,8,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,10,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
85,34,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,1,10
6,22,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,71
61,7,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
6,15,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,71
61,4,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,11,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
6,28,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
71,0,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
8,46,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
61,6,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
6,31,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
71,4,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,11,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,14,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
85,33,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,1,10
71,2,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,7,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,14,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,4,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
6,24,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,71
85,27,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,1,10
61,5,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
24,37,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
71,1,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,10,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
85,39,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,1,10
61,9,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,5,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,8,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
6,33,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
71,8,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
31,39,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,0,80
61,3,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,6,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
10,22,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,1,10
71,6,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,3,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,13,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
52,51,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,1,59
61,5,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
15,41,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,1,10
61,8,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,11,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,13,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
52,50,Masculin,Marié(e),GUIGLO,Rural,CAVALLY,1,59
15,42,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,1,10
61,16,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
15,42,Féminin,Marié(e),GUIGLO,Rural,CAVALLY,1,10
61,7,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,29,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,80
61,15,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,5,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
61,14,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
2,51,Masculin,Union libre,GUIGLO,Rural,CAVALLY,1,59
61,10,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,3,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,9,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,3,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
80,34,Féminin,Union libre,GUIGLO,Rural,CAVALLY,0,80
2,31,Masculin,Union libre,GUIGLO,Rural,CAVALLY,1,10
71,5,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
71,8,Féminin,Célibataire,GUIGLO,Rural,CAVALLY,0,71
80,26,Féminin,Union libre,GUIGLO,Rural,CAVALLY,0,71
21,37,Masculin,Célibataire,GUIGLO,Rural,CAVALLY,1,10
71,6,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
52,47,Masculin,Marié(e),KAADE,Rural,CAVALLY,1,10
6,29,Féminin,Marié(e),KAADE,Rural,CAVALLY,0,80
71,3,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,6,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,3,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
6,30,Féminin,Marié(e),KAADE,Rural,CAVALLY,0,80
61,8,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
85,37,Masculin,Marié(e),KAADE,Rural,CAVALLY,1,10
61,11,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,12,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
6,24,Féminin,Marié(e),KAADE,Rural,CAVALLY,0,71
24,34,Féminin,Marié(e),KAADE,Rural,CAVALLY,0,80
71,17,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
71,9,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
8,56,Masculin,Marié(e),KAADE,Rural,CAVALLY,0,80
61,4,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,20,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
52,46,Masculin,Marié(e),KAADE,Rural,CAVALLY,1,10
71,2,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
6,25,Féminin,Marié(e),KAADE,Rural,CAVALLY,0,71
31,27,Masculin,Marié(e),KAADE,Rural,CAVALLY,0,71
59,55,Féminin,Veuf(ve),KAADE,Rural,CAVALLY,1,59
71,8,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,11,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,17,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,4,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
7,58,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,80
61,24,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
85,40,Masculin,Marié(e),KAADE,Rural,CAVALLY,1,10
61,2,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
15,27,Féminin,Marié(e),KAADE,Rural,CAVALLY,1,10
61,10,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
85,32,Masculin,Marié(e),KAADE,Rural,CAVALLY,1,10
71,7,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,26,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
6,21,Féminin,Marié(e),KAADE,Rural,CAVALLY,0,71
85,26,Masculin,Marié(e),KAADE,Rural,CAVALLY,1,10
61,3,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
61,6,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
8,65,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,7
71,6,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
24,43,Féminin,Marié(e),KAADE,Rural,CAVALLY,0,80
61,10,Masculin,Célibataire,KAADE,Rural,CAVALLY,0,71
52,51,Masculin,Marié(e),KAADE,Rural,CAVALLY,1,59
71,14,Féminin,Célibataire,KAADE,Rural,CAVALLY,0,71
9,38,Masculin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
60,0,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,10,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,3,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
3,28,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
55,5,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,13,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
64,18,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
60,2,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
64,40,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
55,10,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,5,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
92,23,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,0,71
60,3,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
68,33,Masculin,Marié(e),NIZAHON,Urbain,CAVALLY,0,80
53,31,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,80
60,3,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
64,49,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,1,59
60,5,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
14,18,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
64,21,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
14,28,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
93,31,Masculin,Union libre,NIZAHON,Urbain,CAVALLY,1,10
55,0,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
92,26,Féminin,Union libre,NIZAHON,Urbain,CAVALLY,0,71
92,35,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,0,80
55,11,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
11,60,Masculin,Marié(e),NIZAHON,Urbain,CAVALLY,1,59
55,10,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,1,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
3,52,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,1,59
60,5,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,1,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,9,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
92,24,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,0,71
60,1,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
76,42,Masculin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
55,9,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,1,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,10,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,5,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,12,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
92,38,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,0,80
60,9,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
81,13,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,3,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
76,45,Masculin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
3,38,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
81,15,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,3,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,13,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
76,43,Masculin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
81,21,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
92,36,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,0,80
55,10,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,0,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
3,22,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
64,17,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
60,11,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,11,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,6,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
81,13,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,8,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,9,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
81,13,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
53,23,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
64,29,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
23,41,Féminin,Veuf(ve),NIZAHON,Urbain,CAVALLY,1,10
60,9,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,6,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,0,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
81,28,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,80
55,0,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
9,37,Masculin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
3,37,Féminin,Marié(e),NIZAHON,Urbain,CAVALLY,1,10
60,12,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
60,4,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,5,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
55,9,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
64,36,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
60,11,Féminin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
14,17,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,1,10
55,3,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
34,43,Féminin,Union libre,NIZAHON,Urbain,CAVALLY,0,80
93,37,Masculin,Union libre,NIZAHON,Urbain,CAVALLY,1,10
55,11,Masculin,Célibataire,NIZAHON,Urbain,CAVALLY,0,71
61,7,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
31,29,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
6,27,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
10,19,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,1,10
13,61,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,59
61,10,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
6,33,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
71,4,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
15,33,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,1,10
88,55,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
71,14,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
13,60,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,59
61,11,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
61,14,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
71,12,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
71,11,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
6,20,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
85,27,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,10
61,4,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
85,29,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,10
71,0,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
6,25,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
61,3,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
71,4,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
7,53,Féminin,Veuf(ve),NIZAHON,Rural,CAVALLY,0,80
85,28,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,10
6,21,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
24,43,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
71,13,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
24,38,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
8,60,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,0,7
71,16,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
71,10,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
71,17,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
71,5,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
61,13,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
61,15,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
88,51,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
61,16,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
24,36,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
71,8,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
71,2,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
24,36,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,80
13,58,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,59
71,3,Féminin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
31,27,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
6,27,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
61,7,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,0,71
6,21,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
85,23,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,10
21,37,Masculin,Célibataire,NIZAHON,Rural,CAVALLY,1,10
6,24,Féminin,Marié(e),NIZAHON,Rural,CAVALLY,0,71
85,31,Masculin,Marié(e),NIZAHON,Rural,CAVALLY,1,10
15,26,Féminin,Marié(e),TAI,Rural,CAVALLY,1,10
61,0,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
71,6,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
71,11,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,21,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
31,34,Masculin,Marié(e),TAI,Rural,CAVALLY,0,80
61,26,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
8,52,Masculin,Célibataire,TAI,Rural,CAVALLY,0,80
91,71,Masculin,Célibataire,TAI,Rural,CAVALLY,0,7
61,22,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,25,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
24,43,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
71,13,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,19,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
71,13,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
71,6,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,9,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
24,42,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
8,60,Masculin,Marié(e),TAI,Rural,CAVALLY,0,7
21,31,Masculin,Célibataire,TAI,Rural,CAVALLY,1,10
71,4,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
71,11,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,7,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
6,24,Féminin,Marié(e),TAI,Rural,CAVALLY,0,71
61,12,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
31,39,Masculin,Marié(e),TAI,Rural,CAVALLY,0,80
61,11,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
71,21,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,8,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
71,10,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
7,60,Féminin,Veuf(ve),TAI,Rural,CAVALLY,0,7
61,11,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
6,20,Féminin,Marié(e),TAI,Rural,CAVALLY,0,71
71,9,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
91,90,Masculin,Marié(e),TAI,Rural,CAVALLY,0,7
88,60,Féminin,Marié(e),TAI,Rural,CAVALLY,0,7
31,32,Masculin,Marié(e),TAI,Rural,CAVALLY,0,80
52,53,Masculin,Marié(e),TAI,Rural,CAVALLY,1,59
10,19,Féminin,Célibataire,TAI,Rural,CAVALLY,1,10
61,17,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
24,40,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
61,11,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
71,13,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
85,39,Masculin,Marié(e),TAI,Rural,CAVALLY,1,10
61,18,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,1,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
15,31,Féminin,Marié(e),TAI,Rural,CAVALLY,1,10
71,3,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,16,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
8,47,Masculin,Marié(e),TAI,Rural,CAVALLY,0,80
52,45,Masculin,Marié(e),TAI,Rural,CAVALLY,1,10
61,21,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
15,42,Féminin,Marié(e),TAI,Rural,CAVALLY,1,10
52,46,Masculin,Marié(e),TAI,Rural,CAVALLY,1,10
71,2,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,9,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
71,7,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
71,5,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
6,33,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
24,37,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
61,9,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,5,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
52,52,Masculin,Séparé,TAI,Rural,CAVALLY,1,59
85,35,Masculin,Marié(e),TAI,Rural,CAVALLY,1,10
61,4,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,13,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,11,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
6,29,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
71,6,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
10,29,Féminin,Célibataire,TAI,Rural,CAVALLY,1,10
13,77,Masculin,Marié(e),TAI,Rural,CAVALLY,1,59
88,67,Féminin,Marié(e),TAI,Rural,CAVALLY,0,7
71,11,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,4,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
10,24,Féminin,Célibataire,TAI,Rural,CAVALLY,1,10
61,9,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,12,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
21,27,Masculin,Célibataire,TAI,Rural,CAVALLY,1,10
91,65,Masculin,Marié(e),TAI,Rural,CAVALLY,0,7
88,54,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
24,38,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
52,44,Masculin,Marié(e),TAI,Rural,CAVALLY,1,10
71,5,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,11,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,10,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,19,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
59,53,Féminin,Marié(e),TAI,Rural,CAVALLY,1,59
13,70,Masculin,Marié(e),TAI,Rural,CAVALLY,1,59
61,9,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,12,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
71,4,Féminin,Célibataire,TAI,Rural,CAVALLY,0,71
61,7,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
6,30,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
61,3,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
24,39,Féminin,Marié(e),TAI,Rural,CAVALLY,0,80
61,21,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
52,46,Masculin,Marié(e),TAI,Rural,CAVALLY,1,10
61,6,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,18,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,12,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
61,0,Masculin,Célibataire,TAI,Rural,CAVALLY,0,71
7,94,Féminin,Veuf(ve),TAI,Rural,CAVALLY,0,7
21,45,Masculin,Célibataire,TAI,Rural,CAVALLY,1,10
14,23,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,1,10
81,21,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
60,13,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
55,7,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
60,3,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
53,38,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,80
60,12,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
53,18,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
14,31,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,1,10
81,17,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
81,12,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
53,15,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
92,24,Féminin,Marié(e),ZAGNE,Urbain,CAVALLY,0,71
33,71,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,7
76,49,Masculin,Marié(e),ZAGNE,Urbain,CAVALLY,1,59
60,0,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
34,46,Féminin,Marié(e),ZAGNE,Urbain,CAVALLY,0,80
76,46,Masculin,Marié(e),ZAGNE,Urbain,CAVALLY,1,10
33,64,Féminin,Veuf(ve),ZAGNE,Urbain,CAVALLY,0,7
55,11,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
81,20,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
55,6,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
81,16,Masculin,Célibataire,ZAGNE,Urbain,CAVALLY,0,71
53,30,Féminin,Célibataire,ZAGNE,Urbain,CAVALLY,0,80
