cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,age_group,predicted_cluster
71,8,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
77,17,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,15-24,77
24,35,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,35-44,24
77,10,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
6,29,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,25-34,6
15,43,Féminin,Marié(e),GOUEKAN,Rural,BAFING,1,35-44,24
52,46,Masculin,Marié(e),GOUEKAN,Rural,BAFING,1,45-54,8
24,44,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,35-44,24
71,11,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
71,6,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
13,62,Masculin,Marié(e),GOUEKAN,Rural,BAFING,1,55-64,8
24,47,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,45-54,24
71,17,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,15-24,77
77,11,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
77,15,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,15-24,77
88,56,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,55-64,8
77,9,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
8,47,Masculin,Veuf(ve),GOUEKAN,Rural,BAFING,0,45-54,8
6,20,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,15-24,6
85,23,Masculin,Marié(e),GOUEKAN,Rural,BAFING,1,15-24,8
6,19,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,15-24,6
24,44,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,35-44,24
8,59,Masculin,Marié(e),GOUEKAN,Rural,BAFING,0,55-64,8
71,9,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
77,4,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
24,34,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,25-34,6
71,12,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
80,44,Féminin,Veuf(ve),GOUEKAN,Rural,BAFING,0,35-44,24
77,12,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
24,38,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,35-44,24
71,9,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
52,50,Masculin,Marié(e),GOUEKAN,Rural,BAFING,1,45-54,8
77,10,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
71,4,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
24,35,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,35-44,24
8,58,Masculin,Marié(e),GOUEKAN,Rural,BAFING,0,55-64,8
77,7,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
24,48,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,45-54,24
52,43,Masculin,Marié(e),GOUEKAN,Rural,BAFING,1,35-44,52
24,34,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,25-34,6
77,4,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
77,13,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
71,3,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
71,11,Féminin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,71
77,13,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
24,38,Féminin,Marié(e),GOUEKAN,Rural,BAFING,0,35-44,24
77,11,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
77,7,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,0-14,77
21,24,Masculin,Célibataire,GOUEKAN,Rural,BAFING,1,15-24,77
80,43,Féminin,Veuf(ve),GOUEKAN,Rural,BAFING,0,35-44,24
91,89,Masculin,Veuf(ve),GOUEKAN,Rural,BAFING,0,85-94,8
52,53,Masculin,Marié(e),GOUEKAN,Rural,BAFING,1,45-54,8
77,16,Masculin,Célibataire,GOUEKAN,Rural,BAFING,0,15-24,77
3,34,Féminin,Marié(e),OUANINOU,Urbain,BAFING,1,25-34,3
60,10,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
76,46,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,45-54,9
81,14,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
33,78,Féminin,Veuf(ve),OUANINOU,Urbain,BAFING,0,75-84,33
53,19,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,15-24,60
60,3,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
55,8,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
55,9,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
81,16,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,15-24,55
55,2,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
60,6,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
55,4,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
14,21,Masculin,Célibataire,OUANINOU,Urbain,BAFING,1,15-24,55
9,36,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,35-44,9
55,6,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
3,35,Féminin,Marié(e),OUANINOU,Urbain,BAFING,1,35-44,3
33,70,Féminin,Veuf(ve),OUANINOU,Urbain,BAFING,0,65-74,33
55,8,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
55,9,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
55,10,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
76,43,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,35-44,9
92,27,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,25-34,3
60,0,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,,60
92,18,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,15-24,92
81,17,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,15-24,55
11,66,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,65-74,9
60,8,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
60,1,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
53,20,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,15-24,60
68,26,Masculin,Marié(e),OUANINOU,Urbain,BAFING,0,25-34,9
55,5,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
92,34,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,25-34,3
60,1,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
92,39,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,35-44,3
34,68,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,65-74,33
76,45,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,45-54,9
60,0,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,,60
60,5,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
14,15,Masculin,Célibataire,OUANINOU,Urbain,BAFING,1,15-24,55
81,13,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
60,10,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
92,34,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,25-34,3
60,2,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
55,8,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
55,3,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
81,14,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
33,78,Féminin,Veuf(ve),OUANINOU,Urbain,BAFING,0,75-84,33
34,46,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,45-54,3
60,6,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
55,8,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
76,46,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,45-54,9
55,11,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
23,56,Féminin,Veuf(ve),OUANINOU,Urbain,BAFING,1,55-64,33
60,5,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
64,19,Féminin,Célibataire,OUANINOU,Urbain,BAFING,1,15-24,60
9,30,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,25-34,9
55,0,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,,55
9,24,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,15-24,9
3,22,Féminin,Marié(e),OUANINOU,Urbain,BAFING,1,15-24,92
60,7,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
55,4,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
60,2,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
60,3,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
11,68,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,65-74,9
60,1,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
3,24,Féminin,Marié(e),OUANINOU,Urbain,BAFING,1,15-24,92
53,14,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
64,28,Féminin,Célibataire,OUANINOU,Urbain,BAFING,1,25-34,60
3,52,Féminin,Marié(e),OUANINOU,Urbain,BAFING,1,45-54,3
14,25,Masculin,Célibataire,OUANINOU,Urbain,BAFING,1,25-34,9
14,25,Masculin,Célibataire,OUANINOU,Urbain,BAFING,1,25-34,9
60,0,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,,60
92,31,Féminin,Marié(e),OUANINOU,Urbain,BAFING,0,25-34,3
55,9,Masculin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,55
9,33,Masculin,Marié(e),OUANINOU,Urbain,BAFING,1,25-34,9
60,3,Féminin,Célibataire,OUANINOU,Urbain,BAFING,0,0-14,60
77,4,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
24,39,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,35-44,24
77,1,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
71,9,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
91,82,Masculin,Marié(e),OUANINOU,Rural,BAFING,0,75-84,13
21,43,Masculin,Célibataire,OUANINOU,Rural,BAFING,1,35-44,52
6,33,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,25-34,6
77,6,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
13,72,Masculin,Marié(e),OUANINOU,Rural,BAFING,1,65-74,13
71,9,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
77,12,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
6,33,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,25-34,6
24,35,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,35-44,24
77,2,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
71,10,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
52,45,Masculin,Marié(e),OUANINOU,Rural,BAFING,1,45-54,52
77,5,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
71,6,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
77,0,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,,77
24,37,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,35-44,24
77,10,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
8,53,Masculin,Marié(e),OUANINOU,Rural,BAFING,0,45-54,52
77,7,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
88,52,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,45-54,24
77,7,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
21,35,Masculin,Célibataire,OUANINOU,Rural,BAFING,1,35-44,52
71,3,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
6,31,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,25-34,6
77,8,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
77,12,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
31,35,Masculin,Marié(e),OUANINOU,Rural,BAFING,0,35-44,52
77,14,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
71,6,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
85,41,Masculin,Marié(e),OUANINOU,Rural,BAFING,1,35-44,52
77,14,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
71,8,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
77,6,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
24,39,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,35-44,24
71,5,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
71,13,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
77,3,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
71,10,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
13,62,Masculin,Marié(e),OUANINOU,Rural,BAFING,1,55-64,13
88,53,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,45-54,24
71,16,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,15-24,71
71,9,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
71,13,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
15,49,Féminin,Marié(e),OUANINOU,Rural,BAFING,1,45-54,24
71,10,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
24,43,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,35-44,24
88,53,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,45-54,24
7,88,Féminin,Veuf(ve),OUANINOU,Rural,BAFING,0,85-94,24
8,58,Masculin,Marié(e),OUANINOU,Rural,BAFING,0,55-64,13
77,6,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
24,41,Féminin,Marié(e),OUANINOU,Rural,BAFING,0,35-44,24
71,3,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
77,1,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
52,51,Masculin,Marié(e),OUANINOU,Rural,BAFING,1,45-54,52
71,10,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
71,11,Féminin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,71
77,10,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
15,42,Féminin,Marié(e),OUANINOU,Rural,BAFING,1,35-44,24
77,5,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
77,8,Masculin,Célibataire,OUANINOU,Rural,BAFING,0,0-14,77
52,46,Masculin,Marié(e),OUANINOU,Rural,BAFING,1,45-54,52
71,5,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
13,70,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,65-74,13
85,30,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,25-34,85
71,9,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
15,35,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,35-44,15
71,0,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,,6
6,15,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,15-24,6
88,55,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,55-64,88
71,10,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
77,7,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
6,27,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,25-34,6
31,32,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,25-34,85
77,8,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
21,43,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,1,35-44,85
21,25,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,1,25-34,21
31,21,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,15-24,6
77,0,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,,8
6,18,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,15-24,6
31,40,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,35-44,85
71,5,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
77,2,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
6,27,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,25-34,6
77,0,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,,8
21,21,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,1,15-24,21
13,59,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,55-64,13
59,56,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,55-64,88
71,4,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
85,29,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,25-34,85
15,30,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,25-34,6
21,19,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,1,15-24,21
85,24,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,15-24,6
15,20,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,15-24,6
15,24,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,15-24,6
77,7,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
71,5,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
71,5,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
77,2,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
88,63,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,55-64,88
31,32,Masculin,Union libre,SABOUDOUGOU,Rural,BAFING,0,25-34,85
80,21,Féminin,Union libre,SABOUDOUGOU,Rural,BAFING,0,15-24,6
88,65,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,65-74,6
77,2,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
91,79,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,75-84,13
71,6,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
71,6,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
77,6,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
24,43,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,35-44,15
71,13,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
52,55,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,55-64,13
77,19,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,15-24,21
77,11,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
77,13,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
71,6,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
8,54,Masculin,Veuf(ve),SABOUDOUGOU,Rural,BAFING,0,45-54,8
80,15,Féminin,Union libre,SABOUDOUGOU,Rural,BAFING,0,15-24,6
31,23,Masculin,Union libre,SABOUDOUGOU,Rural,BAFING,0,15-24,6
21,29,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,1,25-34,21
77,11,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,77
21,34,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,1,25-34,21
77,0,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,,8
85,26,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,25-34,85
6,23,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,15-24,6
71,5,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
6,23,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,15-24,6
71,7,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
71,4,Féminin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,0-14,71
88,60,Féminin,Marié(e),SABOUDOUGOU,Rural,BAFING,0,55-64,88
13,62,Masculin,Marié(e),SABOUDOUGOU,Rural,BAFING,1,55-64,13
77,22,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,15-24,21
77,18,Masculin,Célibataire,SABOUDOUGOU,Rural,BAFING,0,15-24,21
71,10,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
6,32,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,25-34,6
71,7,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
7,63,Féminin,Veuf(ve),SANTA DE OUANINOU,Rural,BAFING,0,55-64,7
31,38,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,35-44,8
77,23,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,77
77,3,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
71,15,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,6
88,69,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,65-74,6
91,68,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,65-74,91
77,23,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,77
77,16,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,77
77,7,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
6,28,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,25-34,6
71,13,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
31,33,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,25-34,6
7,66,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,65-74,6
77,4,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
77,7,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
77,13,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
6,28,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,25-34,6
71,6,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
71,5,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
6,25,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,25-34,6
31,36,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,35-44,8
77,4,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
71,8,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
77,31,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,25-34,8
88,56,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,55-64,6
21,22,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,1,15-24,77
91,76,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,75-84,91
24,43,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,35-44,6
8,54,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,45-54,8
71,12,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
77,17,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,77
8,42,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,35-44,8
77,8,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
31,35,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,35-44,8
77,13,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
71,3,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
71,11,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
6,32,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,25-34,6
24,36,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,35-44,6
77,5,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
77,3,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
77,17,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,77
77,4,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
77,9,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
8,47,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,45-54,8
31,35,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,35-44,8
71,3,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,71
6,32,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,25-34,6
77,11,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
71,18,Féminin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,6
77,8,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
8,50,Masculin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,45-54,8
77,20,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,15-24,77
24,44,Féminin,Marié(e),SANTA DE OUANINOU,Rural,BAFING,0,35-44,6
77,4,Masculin,Célibataire,SANTA DE OUANINOU,Rural,BAFING,0,0-14,77
10,27,Féminin,Célibataire,FOUNGBESSO,Rural,BAFING,1,25-34,6
52,51,Masculin,Marié(e),FOUNGBESSO,Rural,BAFING,1,45-54,52
77,4,Masculin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,77
77,7,Masculin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,77
77,3,Masculin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,77
15,44,Féminin,Marié(e),FOUNGBESSO,Rural,BAFING,1,35-44,15
71,7,Féminin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,71
71,14,Féminin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,71
77,6,Masculin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,77
77,14,Masculin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,77
77,12,Masculin,Célibataire,FOUNGBESSO,Rural,BAFING,0,0-14,77
7,76,Féminin,Veuf(ve),FOUNGBESSO,Rural,BAFING,0,75-84,7
59,64,Féminin,Marié(e),FOUNGBESSO,Rural,BAFING,1,55-64,6
