region,sexe,mstat,age_grp,nbr_indv,mean_rev,mean_banked,empl_formel,proprio_titre,proprio_sans,locataire,autre_logement,assurance,categorie_revenus,niveau_bancaire,statut_logement,niveau_emploi,niveau_assurance,score_bancaire_optimise,categorie_risque_bancaire,recommandation_credit
INDENIE-DJUABLIN,Masculin,Veuf(ve),45-54,1.0,30000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Revenus_moyens,Bancarise,Autre_logement,Informel,Non_assure,55,Risque_Moyen,ACCORD_Conditionnel
INDENIE-DJUABLIN,Masculin,Veuf(ve),65+,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Célibataire,0-14,349.0,0.0,0.0,0.0,0.13180515,0.53868192,0.060171921,0.26934096,0.025787966000000002,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,6,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Célibataire,15-24,56.0,0.0,0.21428572000000004,0.0,0.23214285,0.48214287,0.14285715,0.14285715,0.035714287,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,21,Risque_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Célibataire,25-34,4.0,76250.0,0.75,0.25,0.25,0.25,0.25,0.25,0.25,Revenus_eleves,Bancarise,Proprietaire_titre,Mixte,Assure,85,Risque_Tres_Faible,ACCORD_Recommande
KABADOUGOU,Féminin,Célibataire,35-44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Célibataire,45-54,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Féminin,Célibataire,65+,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Marié(e),15-24,46.0,869.5652086956522,0.30434781739130434,0.0,0.06521739339130435,0.5652173934782609,0.06521739339130435,0.3043478313043478,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Féminin,Marié(e),25-34,80.0,574.80568125,0.33750000999999996,0.0,0.11250000249999999,0.55000001,0.037499999374999995,0.30000001,0.025000000624999998,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Féminin,Marié(e),35-44,84.0,0.0,0.3214285810714286,0.0,0.1666666692857143,0.6190476435714286,0.05952381178571428,0.15476190857142857,0.011904762071428572,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,23,Risque_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Marié(e),45-54,44.0,0.0,0.3181818290909091,0.0,0.2500000086363636,0.5454545622727273,0.11363636363636363,0.09090909318181817,0.06818181954545453,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,23,Risque_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Marié(e),55-64,16.0,0.0,0.125,0.0,0.25,0.5,0.0625,0.1875,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,20,Risque_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Marié(e),65+,5.0,0.0,0.2,0.0,0.40000001,0.60000002,0.0,0.0,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Union libre,15-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,3,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Veuf(ve),35-44,3.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.66666669,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Féminin,Veuf(ve),45-54,7.0,0.0,0.42857143,0.0,0.0,0.42857143,0.0,0.5714286,0.0,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Féminin,Veuf(ve),55-64,14.0,2142.8572,0.2857143,0.0,0.21428572000000004,0.42857143,0.0,0.35714287,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Féminin,Veuf(ve),65+,23.0,0.0,0.13043478,0.0,0.21739130000000004,0.6956521899999999,0.043478262,0.043478262,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Masculin,Célibataire,0-14,396.0,118.36446,0.0,0.0,0.15909091,0.55050504,0.04040404,0.25,0.017676767,Revenus_faibles,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,16,Risque_Tres_Eleve,REFUS_Recommande
KABADOUGOU,Masculin,Célibataire,15-24,91.0,2423.0769,0.18681319,0.010989011000000002,0.23076922999999996,0.49450549,0.065934069,0.20879121000000003,0.021978023000000003,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,36,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Masculin,Célibataire,25-34,19.0,21763.158,0.7368421,0.0,0.21052631999999996,0.52631581,0.05263157899999999,0.21052631999999996,0.05263157899999999,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,61,Risque_Faible,ACCORD_Conditionnel
KABADOUGOU,Masculin,Célibataire,35-44,8.0,67875.0,0.75,0.25,0.0,0.5,0.375,0.125,0.25,Revenus_eleves,Bancarise,Proprietaire_sans_titre,Mixte,Assure,83,Risque_Tres_Faible,ACCORD_Recommande
KABADOUGOU,Masculin,Célibataire,45-54,2.0,50000.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,Revenus_eleves,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,75,Risque_Faible,ACCORD_Recommande
KABADOUGOU,Masculin,Marié(e),15-24,2.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Masculin,Marié(e),25-34,46.0,25520.56043478261,0.6739130317391304,0.021739130608695652,0.13043478913043477,0.47826087086956515,0.06521739456521738,0.3260869682608696,0.021739130608695652,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
KABADOUGOU,Masculin,Marié(e),35-44,67.0,23788.882582089554,0.7611940253731344,0.014925372940298508,0.044776119134328364,0.5373134286567164,0.08955223910447761,0.3283582091044776,0.029850745880597017,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
KABADOUGOU,Masculin,Marié(e),45-54,51.0,22722.222411764702,0.7254901905882354,0.0392156861372549,0.156862748627451,0.5686274366666667,0.11764705760784314,0.1568627460784314,0.0392156861372549,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
KABADOUGOU,Masculin,Marié(e),55-64,32.0,13059.780750000002,0.625,0.062500002,0.21874999750000002,0.65625,0.031250001,0.09375,0.031250001,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,64,Risque_Faible,ACCORD_Conditionnel
KABADOUGOU,Masculin,Marié(e),65+,18.0,0.0,0.55555555,0.0,0.4444444444444444,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.05555555555555555,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
KABADOUGOU,Masculin,Union libre,15-24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,28,Risque_Eleve,REFUS_Recommande
KABADOUGOU,Masculin,Veuf(ve),45-54,2.0,158333.33,1.0,0.0,0.0,0.5,0.5,0.0,0.0,Revenus_tres_eleves,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,85,Risque_Tres_Faible,ACCORD_Recommande
KABADOUGOU,Masculin,Veuf(ve),55-64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Célibataire,0-14,335.0,0.0,0.0,0.0,0.24477611000000002,0.3522388,0.16119403,0.23582088999999998,0.041791044,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,6,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Célibataire,15-24,108.0,705.55554,0.2037037,0.0,0.30555555,0.33333334,0.22222222000000003,0.12962963,0.018518518999999997,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,31,Risque_Eleve,ETUDE_Approfondie
LA ME,Féminin,Célibataire,25-34,31.0,11413.8,0.38709676,0.0,0.25806451,0.3548387,0.16129032,0.19354838,0.0,Revenus_moyens,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,47,Risque_Moyen,ETUDE_Approfondie
LA ME,Féminin,Célibataire,35-44,12.0,22887.0,0.41666666,0.0,0.33333334,0.41666666,0.083333336,0.16666667,0.0,Revenus_moyens,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,47,Risque_Moyen,ETUDE_Approfondie
LA ME,Féminin,Célibataire,45-54,14.0,9000.0,0.5714286,0.0,0.14285715,0.42857143,0.071428575,0.35714287,0.0,Revenus_faibles,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,45,Risque_Moyen,ETUDE_Approfondie
LA ME,Féminin,Célibataire,55-64,9.0,0.0,0.22222222,0.0,0.33333334,0.44444445,0.0,0.22222222,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,20,Risque_Eleve,REFUS_Recommande
LA ME,Féminin,Célibataire,65+,11.0,0.0,0.27272728,0.0,0.090909094,0.63636363,0.0,0.27272728,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Divorcé(e),25-34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Divorcé(e),45-54,2.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
LA ME,Féminin,Divorcé(e),55-64,3.0,0.0,0.66666669,0.0,0.0,0.33333334,0.0,0.66666669,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,28,Risque_Eleve,REFUS_Recommande
LA ME,Féminin,Marié(e),15-24,26.0,0.0,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.1538461569230769,0.5384615169230769,0.03846153969230769,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Faiblement_assure,16,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Marié(e),25-34,53.0,6463.350033962264,0.35849056018867925,0.018867925018867922,0.24528302660377355,0.43396227547169813,0.16981131735849056,0.15094340188679245,0.018867925018867922,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,38,Risque_Eleve,ETUDE_Approfondie
LA ME,Féminin,Marié(e),35-44,78.0,13933.038425641027,0.487179495,0.02564102596153846,0.2307692348717949,0.3461538401282051,0.2051282055128205,0.21794871512820516,0.06410256321794873,Revenus_moyens,Partiellement_bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,53,Risque_Moyen,ACCORD_Conditionnel
LA ME,Féminin,Marié(e),45-54,47.0,15816.536995744682,0.31914892974468084,0.02127659536170213,0.29787234702127663,0.4468085114893617,0.19148935702127662,0.06382978978723404,0.04255319134042553,Revenus_moyens,Partiellement_bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,53,Risque_Moyen,ACCORD_Conditionnel
LA ME,Féminin,Marié(e),55-64,37.0,0.0,0.2702702797297297,0.0,0.4594594702702703,0.4324324378378378,0.08108108513513514,0.027027028378378375,0.027027028378378375,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,23,Risque_Eleve,REFUS_Recommande
LA ME,Féminin,Marié(e),65+,5.0,0.0,0.40000001,0.0,0.2,0.60000002,0.2,0.0,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Séparé,25-34,3.0,15066.667,1.0,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Non_assure,62,Risque_Faible,ACCORD_Conditionnel
LA ME,Féminin,Séparé,35-44,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
LA ME,Féminin,Séparé,45-54,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
LA ME,Féminin,Séparé,55-64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Union libre,15-24,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Union libre,25-34,10.0,9482.9775,0.2,0.0,0.30000001,0.30000001,0.1,0.30000001,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,34,Risque_Eleve,ETUDE_Approfondie
LA ME,Féminin,Union libre,35-44,14.0,0.0,0.14285715,0.0,0.071428575,0.35714287,0.071428575,0.5,0.0,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Union libre,45-54,4.0,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Union libre,55-64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Veuf(ve),25-34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sans_revenus,Non_bancarise,Locataire,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Féminin,Veuf(ve),35-44,3.0,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,24,Risque_Eleve,REFUS_Recommande
LA ME,Féminin,Veuf(ve),45-54,5.0,88600.0,0.40000001,0.2,0.40000001,0.0,0.2,0.2,0.2,Revenus_eleves,Partiellement_bancarise,Proprietaire_titre,Mixte,Assure,72,Risque_Faible,ACCORD_Recommande
LA ME,Féminin,Veuf(ve),55-64,14.0,9642.857399999999,0.2857143,0.0,0.35714287,0.35714287,0.0,0.2857143,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
LA ME,Féminin,Veuf(ve),65+,26.0,0.0,0.1923077,0.0,0.11538462,0.53846157,0.0,0.34615386,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Masculin,Célibataire,0-14,321.0,186.91589,0.0,0.0,0.22118381,0.42367601,0.13707165,0.21806853999999998,0.034267914,Revenus_faibles,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,16,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Masculin,Célibataire,15-24,152.0,7513.541499999999,0.19078948,0.0,0.33552632,0.39473686,0.10526315999999998,0.16447368,0.0065789474,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,31,Risque_Eleve,ETUDE_Approfondie
LA ME,Masculin,Célibataire,25-34,48.0,36572.148,0.45833334,0.0,0.25,0.29166666,0.1875,0.25,0.0,Revenus_moyens,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,47,Risque_Moyen,ETUDE_Approfondie
LA ME,Masculin,Célibataire,35-44,16.0,52230.195,0.4375,0.0,0.3125,0.125,0.125,0.4375,0.0,Revenus_eleves,Partiellement_bancarise,Autre_logement,Informel,Non_assure,57,Risque_Moyen,ACCORD_Conditionnel
LA ME,Masculin,Célibataire,45-54,6.0,10833.333,0.5,0.0,0.0,0.16666667,0.0,0.83333331,0.0,Revenus_moyens,Bancarise,Autre_logement,Informel,Non_assure,55,Risque_Moyen,ACCORD_Conditionnel
LA ME,Masculin,Célibataire,55-64,6.0,5000.0,0.5,0.0,0.33333334,0.33333334,0.16666667,0.16666667,0.0,Revenus_faibles,Bancarise,Proprietaire_titre,Informel,Non_assure,45,Risque_Moyen,ETUDE_Approfondie
LA ME,Masculin,Célibataire,65+,3.0,0.0,0.33333334,0.0,0.66666669,0.33333334,0.0,0.0,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,19,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Masculin,Divorcé(e),45-54,2.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,Sans_revenus,Bancarise,Locataire,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
LA ME,Masculin,Marié(e),15-24,4.0,39784.367,0.5,0.0,0.0,0.25,0.0,0.75,0.0,Revenus_moyens,Bancarise,Autre_logement,Informel,Non_assure,53,Risque_Moyen,ACCORD_Conditionnel
LA ME,Masculin,Marié(e),25-34,32.0,46526.043,0.875,0.0,0.125,0.25,0.1875,0.4375,0.03125,Revenus_moyens,Bancarise,Autre_logement,Informel,Faiblement_assure,56,Risque_Moyen,ACCORD_Conditionnel
LA ME,Masculin,Marié(e),35-44,57.0,33450.89289473684,0.6666666429824561,0.03508771798245614,0.14035087192982457,0.3684210587719298,0.2807017614035088,0.21052631754385964,0.03508771798245614,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
LA ME,Masculin,Marié(e),45-54,51.0,52513.19735294118,0.7647058970588235,0.0784313744117647,0.2156862811764706,0.45098039588235295,0.11764706470588235,0.2156862705882353,0.0784313744117647,Revenus_eleves,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,81,Risque_Tres_Faible,ACCORD_Recommande
LA ME,Masculin,Marié(e),55-64,41.0,36869.92,0.7073170880487805,0.0,0.39024391195121955,0.3902439082926829,0.1219512248780488,0.09756097658536585,0.07317073326829268,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Faiblement_assure,61,Risque_Faible,ACCORD_Conditionnel
LA ME,Masculin,Marié(e),65+,33.0,3787.8786,0.4848484790909091,0.0,0.39393938545454543,0.4242424181818182,0.12121212272727275,0.060606061363636374,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,27,Risque_Eleve,REFUS_Recommande
LA ME,Masculin,Séparé,35-44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
LA ME,Masculin,Union libre,25-34,4.0,42000.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,Revenus_moyens,Non_bancarise,Proprietaire_titre,Informel,Non_assure,37,Risque_Eleve,ETUDE_Approfondie
LA ME,Masculin,Union libre,35-44,10.0,9500.0,0.30000001,0.0,0.2,0.40000001,0.0,0.40000001,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
LA ME,Masculin,Union libre,45-54,12.0,15000.0,0.25,0.0,0.083333336,0.33333334,0.16666667,0.41666666,0.0,Revenus_moyens,Partiellement_bancarise,Autre_logement,Informel,Non_assure,42,Risque_Moyen,ETUDE_Approfondie
LA ME,Masculin,Union libre,55-64,4.0,110575.0,0.25,0.25,0.25,0.25,0.0,0.5,0.25,Revenus_tres_eleves,Partiellement_bancarise,Autre_logement,Mixte,Assure,73,Risque_Faible,ACCORD_Recommande
LA ME,Masculin,Union libre,65+,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
LA ME,Masculin,Veuf(ve),65+,4.0,0.0,0.75,0.0,0.5,0.5,0.0,0.0,0.25,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Assure,35,Risque_Eleve,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Célibataire,0-14,495.0,425.45731,0.0,0.0,0.410101,0.26868685999999997,0.16969697,0.15151516,0.03636363499999999,Revenus_faibles,Non_bancarise,Proprietaire_titre,Informel,Faiblement_assure,18,Risque_Tres_Eleve,REFUS_Recommande
LÔH-DJIBOUA,Féminin,Célibataire,15-24,101.0,3044.3357,0.27722773,0.0,0.37623763000000005,0.20792079,0.34653464,0.069306932,0.0099009899,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Célibataire,25-34,16.0,53362.875,0.75,0.0,0.375,0.1875,0.375,0.0625,0.0625,Revenus_eleves,Bancarise,Proprietaire_titre,Informel,Faiblement_assure,78,Risque_Faible,ACCORD_Recommande
LÔH-DJIBOUA,Féminin,Célibataire,35-44,10.0,76459.406,0.8999999800000001,0.2,0.30000001,0.0,0.40000001,0.2,0.2,Revenus_eleves,Bancarise,Locataire,Mixte,Assure,80,Risque_Tres_Faible,ACCORD_Recommande
LÔH-DJIBOUA,Féminin,Célibataire,45-54,5.0,25435.871,0.40000001,0.0,0.40000001,0.2,0.40000001,0.0,0.0,Revenus_moyens,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,49,Risque_Moyen,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Célibataire,55-64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
LÔH-DJIBOUA,Féminin,Célibataire,65+,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,0,Risque_Tres_Eleve,REFUS_Recommande
LÔH-DJIBOUA,Féminin,Divorcé(e),25-34,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,37,Risque_Eleve,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Divorcé(e),35-44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Divorcé(e),45-54,1.0,129820.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Revenus_tres_eleves,Bancarise,Locataire,Informel,Non_assure,82,Risque_Tres_Faible,ACCORD_Recommande
LÔH-DJIBOUA,Féminin,Divorcé(e),55-64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
LÔH-DJIBOUA,Féminin,Marié(e),15-24,53.0,4186.791733962264,0.3207547179245283,0.0,0.3396226394339623,0.2264150949056604,0.2075471711698113,0.2264151081509434,0.018867923830188676,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Marié(e),25-34,110.0,9938.819542727273,0.36363635790909093,0.0,0.33636362854545454,0.28181816963636364,0.17272727281818182,0.20909090727272728,0.02727272722727273,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,35,Risque_Eleve,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Marié(e),35-44,103.0,8700.988673786407,0.4757281514563107,0.009708737106796116,0.42718446194174753,0.2718446599708738,0.1747572793106796,0.12621359541747573,0.038834950019417475,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Mixte,Faiblement_assure,40,Risque_Moyen,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Marié(e),45-54,45.0,12777.777644444443,0.6222222293333333,0.0,0.5333333404444444,0.22222222577777775,0.17777777777777778,0.06666666755555554,0.06666666666666667,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Faiblement_assure,63,Risque_Faible,ACCORD_Conditionnel
LÔH-DJIBOUA,Féminin,Marié(e),55-64,24.0,0.0,0.4583333333333333,0.0,0.5833333333333334,0.16666666666666666,0.20833333333333334,0.041666666666666664,0.041666666666666664,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,23,Risque_Eleve,REFUS_Recommande
LÔH-DJIBOUA,Féminin,Marié(e),65+,8.0,0.0,0.25000000625,0.0,0.5,0.25000000625,0.125,0.125,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_titre,Informel,Non_assure,19,Risque_Tres_Eleve,REFUS_Recommande
LÔH-DJIBOUA,Féminin,Séparé,25-34,2.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
LÔH-DJIBOUA,Féminin,Séparé,35-44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
