cluster,age_num,sex,marital_status,city,bancarise
0,6,Masculin,Célibataire,BLOLEQUIN,0
1,28,Féminin,Marié(e),BLOLEQUIN,0
1,31,Masculin,Marié(e),BLOLEQUIN,1
1,52,Masculin,Marié(e),BLOLEQUIN,1
1,25,Féminin,Marié(e),BLOLEQUIN,0
0,3,Masculin,Célibataire,BLOLEQUIN,0
0,5,Masculin,Célibataire,BLOLEQUIN,0
0,8,Féminin,Célibataire,BLOLEQUIN,0
1,23,Féminin,Marié(e),BLOLEQUIN,1
0,0,Féminin,Célibataire,BLOLEQUIN,0
0,4,Masculin,Célibataire,BLOLEQUIN,0
0,9,Masculin,Célibataire,BLOLEQUIN,0
1,34,Féminin,Marié(e),BLOLEQUIN,1
0,3,Féminin,Célibataire,BLOLEQUIN,0
0,11,Masculin,Célibataire,BLOLEQUIN,0
1,60,Masculin,Marié(e),BLOLEQUIN,1
0,7,Masculin,Célibataire,BLOLEQUIN,0
1,39,Masculin,Marié(e),BLOLEQUIN,1
1,27,Féminin,Marié(e),BLOLEQUIN,1
0,9,Masculin,Célibataire,BLOLEQUIN,0
0,11,Masculin,Célibataire,BLOLEQUIN,0
0,4,Féminin,Célibataire,BLOLEQUIN,0
0,7,Masculin,Célibataire,BLOLEQUIN,0
0,9,Masculin,Célibataire,BLOLEQUIN,0
1,46,Masculin,Marié(e),BLOLEQUIN,0
1,35,Féminin,Marié(e),BLOLEQUIN,0
0,3,Masculin,Célibataire,BLOLEQUIN,0
0,11,Féminin,Célibataire,BLOLEQUIN,0
0,16,Masculin,Célibataire,BLOLEQUIN,0
0,6,Masculin,Célibataire,BLOLEQUIN,0
1,39,Féminin,Marié(e),BLOLEQUIN,0
1,43,Masculin,Marié(e),BLOLEQUIN,0
0,18,Masculin,Célibataire,BLOLEQUIN,0
1,36,Masculin,Célibataire,BLOLEQUIN,1
0,21,Masculin,Célibataire,BLOLEQUIN,0
0,9,Masculin,Célibataire,BLOLEQUIN,0
1,31,Féminin,Marié(e),BLOLEQUIN,0
0,19,Masculin,Célibataire,BLOLEQUIN,0
1,35,Masculin,Marié(e),BLOLEQUIN,1
0,3,Masculin,Célibataire,BLOLEQUIN,0
0,16,Masculin,Célibataire,BLOLEQUIN,0
0,10,Féminin,Célibataire,BLOLEQUIN,0
1,73,Féminin,Veuf(ve),BLOLEQUIN,0
0,12,Masculin,Célibataire,BLOLEQUIN,0
1,36,Masculin,Union libre,BLOLEQUIN,1
0,13,Masculin,Célibataire,BLOLEQUIN,0
1,31,Féminin,Union libre,BLOLEQUIN,1
0,4,Féminin,Célibataire,BLOLEQUIN,0
0,14,Féminin,Célibataire,BLOLEQUIN,0
0,8,Féminin,Célibataire,BLOLEQUIN,0
0,11,Masculin,Célibataire,BLOLEQUIN,0
0,30,Féminin,Célibataire,BLOLEQUIN,0
1,60,Féminin,Veuf(ve),BLOLEQUIN,0
1,52,Masculin,Union libre,BLOLEQUIN,0
0,26,Féminin,Union libre,BLOLEQUIN,0
1,95,Masculin,Veuf(ve),BLOLEQUIN,0
1,82,Masculin,Marié(e),BLOLEQUIN,1
1,57,Féminin,Marié(e),BLOLEQUIN,1
1,26,Masculin,Séparé,BLOLEQUIN,1
0,3,Masculin,Célibataire,BLOLEQUIN,0
0,1,Masculin,Célibataire,BLOLEQUIN,0
1,63,Féminin,Marié(e),BLOLEQUIN,0
0,4,Masculin,Célibataire,BLOLEQUIN,0
0,22,Féminin,Célibataire,BLOLEQUIN,1
1,76,Masculin,Marié(e),BLOLEQUIN,0
0,27,Masculin,Célibataire,BLOLEQUIN,1
0,6,Féminin,Célibataire,BLOLEQUIN,0
0,28,Masculin,Célibataire,BLOLEQUIN,1
1,28,Féminin,Célibataire,BLOLEQUIN,1
0,18,Féminin,Célibataire,BLOLEQUIN,0
1,51,Masculin,Célibataire,BLOLEQUIN,1
0,21,Masculin,Célibataire,BLOLEQUIN,1
1,31,Féminin,Célibataire,BLOLEQUIN,1
0,27,Masculin,Célibataire,BLOLEQUIN,1
1,61,Féminin,Veuf(ve),BLOLEQUIN,1
0,7,Féminin,Célibataire,BLOLEQUIN,0
1,40,Féminin,Célibataire,BLOLEQUIN,0
1,36,Masculin,Célibataire,BLOLEQUIN,1
1,45,Masculin,Union libre,BLOLEQUIN,1
0,8,Féminin,Célibataire,BLOLEQUIN,0
0,10,Masculin,Célibataire,BLOLEQUIN,0
0,2,Féminin,Célibataire,BLOLEQUIN,0
0,0,Masculin,Célibataire,BLOLEQUIN,0
0,13,Masculin,Célibataire,BLOLEQUIN,0
0,16,Masculin,Célibataire,BLOLEQUIN,1
1,31,Féminin,Union libre,BLOLEQUIN,0
0,23,Féminin,Célibataire,BLOLEQUIN,1
0,3,Féminin,Célibataire,BLOLEQUIN,0
0,10,Féminin,Célibataire,BLOLEQUIN,0
0,7,Masculin,Célibataire,BLOLEQUIN,0
1,38,Masculin,Marié(e),BLOLEQUIN,0
0,7,Masculin,Célibataire,BLOLEQUIN,0
1,26,Féminin,Marié(e),BLOLEQUIN,0
0,1,Féminin,Célibataire,BLOLEQUIN,0
0,4,Masculin,Célibataire,BLOLEQUIN,0
0,5,Féminin,Célibataire,BLOLEQUIN,0
0,2,Féminin,Célibataire,BLOLEQUIN,0
0,11,Masculin,Célibataire,BLOLEQUIN,0
1,42,Masculin,Marié(e),BLOLEQUIN,1
0,7,Masculin,Célibataire,BLOLEQUIN,0
1,31,Féminin,Marié(e),BLOLEQUIN,0
0,25,Masculin,Célibataire,BLOLEQUIN,1
1,24,Féminin,Marié(e),BLOLEQUIN,0
0,1,Féminin,Célibataire,BLOLEQUIN,0
0,6,Féminin,Célibataire,BLOLEQUIN,0
1,32,Masculin,Marié(e),BLOLEQUIN,0
1,32,Masculin,Marié(e),BLOLEQUIN,0
1,26,Féminin,Marié(e),BLOLEQUIN,0
0,5,Masculin,Célibataire,BLOLEQUIN,0
0,3,Féminin,Célibataire,BLOLEQUIN,0
0,15,Masculin,Célibataire,BLOLEQUIN,0
1,42,Féminin,Marié(e),BLOLEQUIN,0
0,21,Masculin,Célibataire,BLOLEQUIN,0
0,4,Féminin,Célibataire,BLOLEQUIN,0
1,40,Féminin,Marié(e),BLOLEQUIN,0
0,6,Masculin,Célibataire,BLOLEQUIN,0
0,6,Féminin,Célibataire,BLOLEQUIN,0
0,13,Féminin,Célibataire,BLOLEQUIN,0
0,7,Féminin,Célibataire,BLOLEQUIN,0
1,46,Masculin,Marié(e),BLOLEQUIN,0
1,74,Féminin,Marié(e),BLOLEQUIN,1
1,71,Masculin,Marié(e),BLOLEQUIN,1
0,19,Masculin,Célibataire,BLOLEQUIN,1
0,7,Féminin,Célibataire,BLOLEQUIN,0
0,9,Masculin,Célibataire,BLOLEQUIN,0
0,5,Masculin,Célibataire,BLOLEQUIN,0
0,12,Féminin,Célibataire,BLOLEQUIN,0
1,70,Masculin,Marié(e),BLOLEQUIN,1
1,39,Féminin,Marié(e),BLOLEQUIN,1
0,0,Féminin,Célibataire,BLOLEQUIN,0
0,13,Masculin,Célibataire,BLOLEQUIN,0
1,49,Masculin,Marié(e),BLOLEQUIN,0
0,5,Masculin,Célibataire,BLOLEQUIN,0
1,21,Féminin,Marié(e),BLOLEQUIN,0
1,31,Féminin,Marié(e),BLOLEQUIN,0
1,52,Masculin,Marié(e),BLOLEQUIN,0
1,39,Féminin,Marié(e),BLOLEQUIN,0
0,11,Féminin,Célibataire,BLOLEQUIN,0
0,5,Masculin,Célibataire,BLOLEQUIN,0
0,1,Masculin,Célibataire,BLOLEQUIN,0
1,32,Féminin,Marié(e),BLOLEQUIN,0
0,0,Féminin,Célibataire,BLOLEQUIN,0
1,34,Masculin,Marié(e),BLOLEQUIN,0
1,21,Féminin,Marié(e),BLOLEQUIN,0
1,58,Féminin,Veuf(ve),BLOLEQUIN,0
1,39,Féminin,Marié(e),BLOLEQUIN,0
0,3,Féminin,Célibataire,BLOLEQUIN,0
0,9,Féminin,Célibataire,BLOLEQUIN,0
0,12,Féminin,Célibataire,BLOLEQUIN,0
0,6,Masculin,Célibataire,BLOLEQUIN,0
1,31,Masculin,Marié(e),BLOLEQUIN,0
0,25,Masculin,Union libre,BLOLEQUIN,0
0,4,Masculin,Célibataire,BLOLEQUIN,0
0,1,Masculin,Célibataire,BLOLEQUIN,0
0,23,Féminin,Union libre,BLOLEQUIN,0
0,15,Féminin,Célibataire,BLOLEQUIN,0
1,33,Féminin,Marié(e),BLOLEQUIN,0
0,5,Féminin,Célibataire,BLOLEQUIN,0
1,34,Masculin,Marié(e),BLOLEQUIN,1
0,9,Féminin,Célibataire,BLOLEQUIN,0
1,30,Féminin,Marié(e),BLOLEQUIN,0
0,3,Masculin,Célibataire,BLOLEQUIN,0
0,0,Masculin,Célibataire,BLOLEQUIN,0
1,39,Masculin,Marié(e),BLOLEQUIN,1
0,11,Féminin,Célibataire,BLOLEQUIN,0
0,23,Masculin,Célibataire,BLOLEQUIN,0
0,17,Féminin,Célibataire,BLOLEQUIN,0
0,20,Masculin,Célibataire,BLOLEQUIN,0
0,11,Masculin,Célibataire,BLOLEQUIN,0
1,53,Féminin,Célibataire,BLOLEQUIN,0
1,41,Féminin,Célibataire,BLOLEQUIN,1
0,7,Masculin,Célibataire,BLOLEQUIN,0
1,79,Féminin,Veuf(ve),BLOLEQUIN,1
0,2,Féminin,Célibataire,BLOLEQUIN,0
0,3,Féminin,Célibataire,BLOLEQUIN,0
1,22,Féminin,Marié(e),BLOLEQUIN,1
1,31,Masculin,Marié(e),BLOLEQUIN,1
0,4,Masculin,Célibataire,BLOLEQUIN,0
0,0,Féminin,Célibataire,BLOLEQUIN,0
1,27,Féminin,Marié(e),BLOLEQUIN,1
1,37,Masculin,Marié(e),BLOLEQUIN,1
0,4,Masculin,Célibataire,BLOLEQUIN,0
1,27,Féminin,Marié(e),BLOLEQUIN,0
0,10,Masculin,Célibataire,BLOLEQUIN,0
0,2,Féminin,Célibataire,BLOLEQUIN,0
0,14,Féminin,Célibataire,BLOLEQUIN,0
0,5,Féminin,Célibataire,BLOLEQUIN,0
1,40,Féminin,Marié(e),BLOLEQUIN,0
1,45,Masculin,Marié(e),BLOLEQUIN,1
1,32,Féminin,Marié(e),BLOLEQUIN,1
1,38,Féminin,Marié(e),BLOLEQUIN,0
1,43,Masculin,Célibataire,BLOLEQUIN,0
0,11,Féminin,Célibataire,BLOLEQUIN,0
0,4,Masculin,Célibataire,BLOLEQUIN,0
0,8,Féminin,Célibataire,BLOLEQUIN,0
0,8,Féminin,Célibataire,BLOLEQUIN,0
0,4,Masculin,Célibataire,BLOLEQUIN,0
1,46,Féminin,Marié(e),BLOLEQUIN,1
1,48,Masculin,Marié(e),BLOLEQUIN,1
0,13,Masculin,Célibataire,BLOLEQUIN,0
1,26,Masculin,Union libre,BLOLEQUIN,1
0,23,Masculin,Célibataire,BLOLEQUIN,1
0,0,Masculin,Célibataire,BLOLEQUIN,0
1,26,Féminin,Union libre,BLOLEQUIN,1
1,32,Féminin,Marié(e),BLOLEQUIN,0
1,45,Masculin,Marié(e),BLOLEQUIN,0
0,11,Féminin,Célibataire,BLOLEQUIN,0
0,6,Féminin,Célibataire,BLOLEQUIN,0
1,27,Féminin,Union libre,BLOLEQUIN,0
0,7,Féminin,Célibataire,BLOLEQUIN,0
0,4,Féminin,Célibataire,BLOLEQUIN,0
0,2,Masculin,Célibataire,BLOLEQUIN,0
1,30,Masculin,Union libre,BLOLEQUIN,1
1,41,Masculin,Célibataire,DOKE,0
1,33,Féminin,Marié(e),DOKE,0
1,38,Masculin,Marié(e),DOKE,1
0,3,Masculin,Célibataire,DOKE,0
0,6,Féminin,Célibataire,DOKE,0
0,1,Féminin,Célibataire,DOKE,0
1,60,Féminin,Veuf(ve),DOKE,1
1,30,Féminin,Célibataire,DOKE,1
0,11,Féminin,Célibataire,DOKE,0
0,18,Féminin,Marié(e),DOKE,0
0,9,Féminin,Célibataire,DOKE,0
0,14,Féminin,Célibataire,DOKE,0
1,43,Masculin,Marié(e),DOKE,1
1,45,Masculin,Marié(e),DOKE,1
0,10,Masculin,Célibataire,DOKE,0
1,44,Féminin,Marié(e),DOKE,0
0,13,Masculin,Célibataire,DOKE,0
1,41,Masculin,Marié(e),DOKE,0
0,6,Féminin,Célibataire,DOKE,0
0,8,Féminin,Célibataire,DOKE,0
1,39,Féminin,Marié(e),DOKE,0
0,5,Masculin,Célibataire,DOKE,0
0,3,Masculin,Célibataire,DOKE,0
1,26,Féminin,Marié(e),DOKE,0
1,35,Masculin,Marié(e),DOKE,1
1,21,Féminin,Marié(e),DOKE,0
0,5,Féminin,Célibataire,DOKE,0
0,3,Masculin,Célibataire,DOKE,0
1,30,Masculin,Marié(e),DOKE,1
0,37,Masculin,Célibataire,DOKE,0
1,30,Masculin,Marié(e),DOKE,1
1,20,Féminin,Marié(e),DOKE,1
0,2,Féminin,Célibataire,DOKE,0
0,9,Masculin,Célibataire,DOKE,0
1,29,Féminin,Marié(e),DOKE,0
0,11,Masculin,Célibataire,DOKE,0
0,9,Masculin,Célibataire,DOKE,0
1,33,Masculin,Marié(e),DOKE,1
0,15,Féminin,Célibataire,DOKE,0
0,5,Féminin,Célibataire,DOKE,0
0,11,Féminin,Célibataire,DOKE,0
0,9,Masculin,Célibataire,DOKE,0
0,3,Masculin,Célibataire,DOKE,0
0,7,Masculin,Célibataire,DOKE,0
1,49,Masculin,Marié(e),DOKE,1
1,40,Féminin,Marié(e),DOKE,1
0,17,Masculin,Célibataire,DOKE,0
1,49,Masculin,Marié(e),TINHOU,1
1,42,Féminin,Marié(e),TINHOU,0
0,6,Masculin,Célibataire,TINHOU,0
0,9,Masculin,Célibataire,TINHOU,0
0,9,Féminin,Célibataire,TINHOU,0
0,18,Masculin,Célibataire,TINHOU,0
0,14,Masculin,Célibataire,TINHOU,0
0,6,Masculin,Célibataire,TINHOU,0
0,12,Masculin,Célibataire,TINHOU,0
0,1,Masculin,Célibataire,TINHOU,0
1,46,Masculin,Marié(e),TINHOU,0
1,34,Féminin,Marié(e),TINHOU,0
1,45,Masculin,Marié(e),TINHOU,1
0,1,Féminin,Célibataire,TINHOU,0
0,0,Féminin,Célibataire,TINHOU,0
1,36,Féminin,Marié(e),TINHOU,0
0,10,Féminin,Célibataire,TINHOU,0
1,41,Masculin,Marié(e),TINHOU,1
1,31,Féminin,Marié(e),TINHOU,0
0,11,Féminin,Célibataire,TINHOU,0
0,1,Féminin,Célibataire,TINHOU,0
0,3,Masculin,Célibataire,TINHOU,0
1,29,Masculin,Marié(e),TINHOU,0
1,60,Masculin,Marié(e),TINHOU,0
0,1,Féminin,Célibataire,TINHOU,0
1,64,Féminin,Marié(e),TINHOU,0
1,21,Féminin,Marié(e),TINHOU,0
1,29,Masculin,Célibataire,TINHOU,1
0,26,Masculin,Célibataire,TINHOU,0
1,31,Masculin,Marié(e),TINHOU,0
1,40,Masculin,Marié(e),TINHOU,1
0,8,Féminin,Célibataire,TINHOU,0
1,40,Féminin,Marié(e),TINHOU,1
0,5,Féminin,Célibataire,TINHOU,0
0,19,Masculin,Célibataire,TINHOU,0
1,55,Féminin,Marié(e),TINHOU,0
1,62,Masculin,Marié(e),TINHOU,0
1,41,Masculin,Célibataire,TINHOU,0
1,22,Féminin,Marié(e),TINHOU,0
0,2,Masculin,Célibataire,TINHOU,0
1,30,Masculin,Marié(e),TINHOU,1
0,12,Féminin,Célibataire,TINHOU,0
0,4,Féminin,Célibataire,TINHOU,0
0,9,Féminin,Célibataire,TINHOU,0
0,1,Masculin,Célibataire,TINHOU,0
1,47,Masculin,Marié(e),TINHOU,1
0,10,Féminin,Célibataire,TINHOU,0
1,37,Féminin,Marié(e),TINHOU,0
1,34,Féminin,Marié(e),TINHOU,0
0,5,Masculin,Célibataire,TINHOU,0
0,13,Masculin,Célibataire,TINHOU,0
0,17,Féminin,Célibataire,TINHOU,0
1,27,Féminin,Marié(e),TINHOU,0
1,43,Masculin,Marié(e),TINHOU,1
0,9,Masculin,Célibataire,TINHOU,0
1,36,Féminin,Marié(e),TINHOU,0
0,6,Féminin,Célibataire,TINHOU,0
0,4,Féminin,Célibataire,TINHOU,0
1,22,Féminin,Marié(e),TINHOU,0
0,1,Féminin,Célibataire,TINHOU,0
1,33,Masculin,Marié(e),TINHOU,1
1,58,Féminin,Veuf(ve),ZEAGLO,1
1,35,Masculin,Marié(e),ZEAGLO,0
1,31,Féminin,Marié(e),ZEAGLO,0
0,2,Féminin,Célibataire,ZEAGLO,0
0,6,Masculin,Célibataire,ZEAGLO,0
0,11,Masculin,Célibataire,ZEAGLO,0
0,10,Féminin,Célibataire,ZEAGLO,0
1,43,Masculin,Marié(e),ZEAGLO,0
1,30,Féminin,Marié(e),ZEAGLO,0
0,7,Féminin,Célibataire,ZEAGLO,0
0,5,Masculin,Célibataire,ZEAGLO,0
1,34,Masculin,Marié(e),ZEAGLO,0
0,5,Féminin,Célibataire,ZEAGLO,0
1,27,Féminin,Marié(e),ZEAGLO,0
0,3,Féminin,Célibataire,ZEAGLO,0
0,11,Féminin,Célibataire,ZEAGLO,0
1,42,Féminin,Marié(e),ZEAGLO,0
0,14,Masculin,Célibataire,ZEAGLO,0
1,49,Masculin,Marié(e),ZEAGLO,0
0,6,Féminin,Célibataire,ZEAGLO,0
0,11,Masculin,Célibataire,ZEAGLO,0
1,20,Féminin,Marié(e),ZEAGLO,1
0,1,Féminin,Célibataire,ZEAGLO,0
1,26,Masculin,Marié(e),ZEAGLO,1
1,26,Féminin,Marié(e),ZEAGLO,0
1,29,Masculin,Marié(e),ZEAGLO,0
0,9,Féminin,Célibataire,ZEAGLO,0
0,9,Masculin,Célibataire,ZEAGLO,0
0,7,Masculin,Célibataire,ZEAGLO,0
0,6,Masculin,Célibataire,ZEAGLO,0
0,10,Masculin,Célibataire,ZEAGLO,0
1,32,Féminin,Marié(e),ZEAGLO,0
1,60,Masculin,Marié(e),ZEAGLO,1
0,13,Féminin,Célibataire,ZEAGLO,0
1,31,Masculin,Marié(e),ZEAGLO,1
1,27,Féminin,Marié(e),ZEAGLO,0
0,7,Féminin,Célibataire,ZEAGLO,0
0,3,Féminin,Célibataire,ZEAGLO,0
0,5,Féminin,Célibataire,ZEAGLO,0
1,35,Masculin,Marié(e),ZEAGLO,1
0,9,Masculin,Célibataire,ZEAGLO,0
0,3,Féminin,Célibataire,ZEAGLO,0
1,29,Féminin,Marié(e),ZEAGLO,0
1,48,Masculin,Marié(e),ZEAGLO,1
0,9,Masculin,Célibataire,ZEAGLO,0
1,26,Féminin,Marié(e),ZEAGLO,0
1,41,Féminin,Marié(e),ZEAGLO,0
0,6,Masculin,Célibataire,ZEAGLO,0
0,12,Féminin,Célibataire,ZEAGLO,0
0,29,Masculin,Célibataire,ZEAGLO,0
0,27,Masculin,Célibataire,ZEAGLO,0
0,5,Masculin,Célibataire,BEDY-GOAZON,0
0,0,Masculin,Célibataire,BEDY-GOAZON,0
1,41,Masculin,Marié(e),BEDY-GOAZON,1
1,27,Féminin,Marié(e),BEDY-GOAZON,0
1,36,Masculin,Marié(e),BEDY-GOAZON,1
0,2,Masculin,Célibataire,BEDY-GOAZON,0
0,16,Masculin,Célibataire,BEDY-GOAZON,0
0,7,Masculin,Célibataire,BEDY-GOAZON,0
1,36,Féminin,Marié(e),BEDY-GOAZON,0
0,12,Féminin,Célibataire,BEDY-GOAZON,0
1,31,Féminin,Marié(e),BEDY-GOAZON,0
0,2,Féminin,Célibataire,BEDY-GOAZON,0
0,6,Féminin,Célibataire,BEDY-GOAZON,0
1,40,Masculin,Marié(e),BEDY-GOAZON,1
0,4,Féminin,Célibataire,BEDY-GOAZON,0
0,0,Masculin,Célibataire,BEDY-GOAZON,0
0,8,Masculin,Célibataire,BEDY-GOAZON,0
1,25,Féminin,Marié(e),BEDY-GOAZON,1
1,25,Féminin,Marié(e),BEDY-GOAZON,1
0,10,Masculin,Célibataire,BEDY-GOAZON,0
0,1,Masculin,Célibataire,BEDY-GOAZON,0
1,43,Masculin,Marié(e),BEDY-GOAZON,1
0,5,Féminin,Célibataire,BEDY-GOAZON,0
1,26,Féminin,Marié(e),BEDY-GOAZON,0
1,44,Masculin,Marié(e),BEDY-GOAZON,1
0,2,Masculin,Célibataire,BEDY-GOAZON,0
0,0,Féminin,Célibataire,BEDY-GOAZON,0
1,26,Masculin,Marié(e),BEDY-GOAZON,1
1,17,Féminin,Marié(e),BEDY-GOAZON,1
0,23,Masculin,Célibataire,BEDY-GOAZON,1
0,3,Féminin,Célibataire,BEDY-GOAZON,0
1,32,Féminin,Marié(e),BEDY-GOAZON,0
0,7,Féminin,Célibataire,BEDY-GOAZON,0
1,35,Masculin,Marié(e),BEDY-GOAZON,1
1,23,Féminin,Marié(e),BEDY-GOAZON,0
0,0,Masculin,Célibataire,BEDY-GOAZON,0
1,45,Masculin,Marié(e),BEDY-GOAZON,1
0,3,Masculin,Célibataire,BEDY-GOAZON,0
1,31,Masculin,Marié(e),BEDY-GOAZON,1
0,1,Féminin,Célibataire,BEDY-GOAZON,0
1,28,Féminin,Marié(e),BEDY-GOAZON,0
0,2,Féminin,Célibataire,BEDY-GOAZON,0
1,30,Masculin,Marié(e),BEDY-GOAZON,0
1,24,Féminin,Marié(e),BEDY-GOAZON,0
0,5,Féminin,Célibataire,BEDY-GOAZON,0
1,43,Masculin,Célibataire,BEDY-GOAZON,1
0,10,Masculin,Célibataire,BEDY-GOAZON,0
1,25,Féminin,Marié(e),BEDY-GOAZON,1
0,12,Masculin,Célibataire,BEDY-GOAZON,0
0,0,Féminin,Célibataire,BEDY-GOAZON,0
1,48,Masculin,Marié(e),BEDY-GOAZON,1
1,37,Féminin,Marié(e),BEDY-GOAZON,0
0,6,Masculin,Célibataire,BEDY-GOAZON,0
0,7,Masculin,Célibataire,BEDY-GOAZON,0
0,4,Masculin,Célibataire,BEDY-GOAZON,0
0,6,Masculin,Célibataire,BEDY-GOAZON,0
0,3,Masculin,Célibataire,BEDY-GOAZON,0
0,15,Masculin,Célibataire,BEDY-GOAZON,0
1,73,Féminin,Veuf(ve),GUIGLO,0
1,41,Masculin,Célibataire,GUIGLO,1
0,20,Féminin,Célibataire,GUIGLO,0
1,29,Masculin,Marié(e),GUIGLO,1
1,23,Féminin,Marié(e),GUIGLO,0
1,49,Féminin,Marié(e),GUIGLO,1
0,17,Masculin,Célibataire,GUIGLO,0
0,15,Féminin,Célibataire,GUIGLO,0
0,8,Féminin,Célibataire,GUIGLO,0
0,12,Féminin,Célibataire,GUIGLO,0
0,19,Masculin,Célibataire,GUIGLO,1
0,19,Masculin,Célibataire,GUIGLO,1
0,18,Masculin,Célibataire,GUIGLO,1
0,8,Féminin,Célibataire,GUIGLO,0
1,55,Masculin,Marié(e),GUIGLO,1
0,1,Féminin,Célibataire,GUIGLO,0
0,4,Féminin,Célibataire,GUIGLO,0
0,10,Masculin,Célibataire,GUIGLO,0
0,13,Masculin,Célibataire,GUIGLO,0
1,42,Féminin,Marié(e),GUIGLO,1
0,12,Féminin,Célibataire,GUIGLO,0
1,44,Féminin,Célibataire,GUIGLO,0
0,18,Masculin,Célibataire,GUIGLO,1
0,23,Féminin,Célibataire,GUIGLO,1
0,7,Féminin,Célibataire,GUIGLO,0
0,2,Féminin,Célibataire,GUIGLO,0
0,35,Féminin,Célibataire,GUIGLO,0
1,60,Féminin,Marié(e),GUIGLO,1
0,23,Masculin,Célibataire,GUIGLO,1
0,6,Féminin,Célibataire,GUIGLO,0
1,56,Féminin,Marié(e),GUIGLO,1
1,66,Masculin,Marié(e),GUIGLO,1
0,12,Féminin,Célibataire,GUIGLO,0
0,11,Féminin,Célibataire,GUIGLO,0
1,69,Féminin,Veuf(ve),GUIGLO,1
0,10,Féminin,Célibataire,GUIGLO,0
1,43,Masculin,Marié(e),GUIGLO,1
0,10,Masculin,Célibataire,GUIGLO,0
1,33,Féminin,Marié(e),GUIGLO,1
0,5,Masculin,Célibataire,GUIGLO,0
0,15,Masculin,Célibataire,GUIGLO,0
0,10,Féminin,Célibataire,GUIGLO,0
0,7,Féminin,Célibataire,GUIGLO,0
1,47,Féminin,Célibataire,GUIGLO,0
1,39,Féminin,Célibataire,GUIGLO,1
0,13,Féminin,Célibataire,GUIGLO,0
1,35,Féminin,Célibataire,GUIGLO,1
0,26,Féminin,Célibataire,GUIGLO,1
1,63,Féminin,Marié(e),GUIGLO,1
1,69,Masculin,Marié(e),GUIGLO,1
0,4,Masculin,Célibataire,GUIGLO,0
0,3,Féminin,Célibataire,GUIGLO,0
0,13,Féminin,Célibataire,GUIGLO,0
1,46,Féminin,Marié(e),GUIGLO,1
0,2,Masculin,Célibataire,GUIGLO,0
0,22,Féminin,Célibataire,GUIGLO,0
1,35,Masculin,Marié(e),GUIGLO,1
1,32,Féminin,Marié(e),GUIGLO,1
0,13,Féminin,Célibataire,GUIGLO,0
0,11,Féminin,Célibataire,GUIGLO,0
1,45,Féminin,Marié(e),GUIGLO,1
1,61,Masculin,Marié(e),GUIGLO,1
0,13,Masculin,Célibataire,GUIGLO,0
0,22,Masculin,Célibataire,GUIGLO,1
0,16,Masculin,Célibataire,GUIGLO,0
1,59,Masculin,Marié(e),GUIGLO,1
0,4,Féminin,Célibataire,GUIGLO,0
1,53,Féminin,Marié(e),GUIGLO,1
0,25,Féminin,Célibataire,GUIGLO,1
0,13,Féminin,Célibataire,GUIGLO,0
0,14,Féminin,Célibataire,GUIGLO,0
0,20,Masculin,Célibataire,GUIGLO,0
0,16,Masculin,Célibataire,GUIGLO,0
0,0,Féminin,Célibataire,GUIGLO,0
0,6,Féminin,Célibataire,GUIGLO,0
0,19,Féminin,Célibataire,GUIGLO,1
0,22,Masculin,Célibataire,GUIGLO,1
1,29,Féminin,Marié(e),GUIGLO,1
1,45,Féminin,Marié(e),GUIGLO,1
1,43,Masculin,Marié(e),GUIGLO,1
0,21,Masculin,Célibataire,GUIGLO,1
0,18,Masculin,Célibataire,GUIGLO,1
1,40,Masculin,Union libre,GUIGLO,1
1,28,Féminin,Union libre,GUIGLO,0
0,4,Masculin,Célibataire,GUIGLO,0
1,37,Féminin,Célibataire,GUIGLO,0
0,8,Féminin,Célibataire,GUIGLO,0
0,6,Féminin,Célibataire,GUIGLO,0
0,16,Masculin,Célibataire,GUIGLO,1
0,14,Masculin,Célibataire,GUIGLO,0
0,10,Féminin,Célibataire,GUIGLO,0
0,6,Masculin,Célibataire,GUIGLO,0
0,12,Féminin,Célibataire,GUIGLO,0
0,13,Féminin,Célibataire,GUIGLO,0
0,15,Féminin,Célibataire,GUIGLO,0
0,17,Masculin,Célibataire,GUIGLO,0
1,57,Féminin,Marié(e),GUIGLO,1
1,61,Masculin,Marié(e),GUIGLO,1
0,19,Masculin,Célibataire,GUIGLO,0
0,20,Masculin,Célibataire,GUIGLO,1
0,20,Masculin,Célibataire,GUIGLO,0
0,21,Masculin,Célibataire,GUIGLO,0
0,24,Masculin,Célibataire,GUIGLO,0
1,38,Féminin,Célibataire,GUIGLO,1
0,4,Masculin,Célibataire,GUIGLO,0
0,0,Masculin,Célibataire,GUIGLO,0
0,18,Féminin,Célibataire,GUIGLO,1
0,19,Féminin,Célibataire,GUIGLO,1
1,53,Masculin,Marié(e),GUIGLO,1
0,10,Masculin,Célibataire,GUIGLO,0
1,40,Féminin,Marié(e),GUIGLO,1
1,33,Féminin,Célibataire,GUIGLO,1
0,5,Féminin,Célibataire,GUIGLO,0
0,11,Masculin,Célibataire,GUIGLO,0
0,9,Féminin,Célibataire,GUIGLO,0
1,44,Masculin,Marié(e),GUIGLO,1
0,9,Féminin,Célibataire,GUIGLO,0
1,47,Féminin,Veuf(ve),GUIGLO,1
0,15,Masculin,Célibataire,GUIGLO,0
0,17,Masculin,Célibataire,GUIGLO,1
